label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
fever,0.0,0.0,0.15769838824959861,0.003798697246266864,0.3022855342995007,-0.060371727373104166,0.4208558476693678,-0.12488436930671942,0.5322209791548518,-0.13577190778179504,0.2883634043460855,-0.4052748001470686,0.3727744567816477,-0.5910113808991423,0.4238255114219726,-0.7046498333669048,0.46491512188776846,-0.804240175301333,0.1990526713440995,-0.47279103458662025,0.25786405410019947,-0.6970098152873166,0.2930121160978239,-0.8344868083148828,0.3193931867035969,-0.9476222835535905,0.1017705714904347,-0.4895511771689887,0.14389108680676244,-0.7035681298954377,0.17073544083546424,-0.8429306732230554,0.19819561591349366,-0.963307716335095,-0.001400718810939971,-0.4609751335935051,-0.01358208634760172,-0.6327222466853426,-0.0187025873378674,-0.7446390748214481,-0.015069942513894681,-0.8502951028772538
fever,0.0,0.0,0.15955995354099292,0.0049781584243261115,0.30537425920702954,-0.06140623279640833,0.4243846392339949,-0.12796141156899837,0.5329243483416446,-0.1363729592784348,0.2933343531915971,-0.4059772782764904,0.37804934105932675,-0.5902499345319041,0.4283265980030594,-0.7042040167993245,0.46751347461527415,-0.804901106524777,0.20350896745419836,-0.47258650974455946,0.26237401234341606,-0.6963057800383581,0.29624418996488355,-0.8325936774433812,0.3207086295972622,-0.9471779003449384,0.105349272464324,-0.4890603488872057,0.1485423072751459,-0.7039517708870892,0.17542944561646773,-0.8437993227772758,0.2013199755312341,-0.9658407788251941,0.0003793645759013374,-0.4604379293624271,-0.00963261706616523,-0.6332205946569396,-0.01441779788470226,-0.7458640413029296,-0.011819333086161954,-0.8527995233063367
fever,0.0,0.0,0.15878931064224747,0.002579294483298012,0.30267126478844036,-0.06138615049163467,0.421107168848546,-0.1270120416825269,0.5301379404587109,-0.14099336919470645,0.28944532975928094,-0.4085053892593905,0.3755931419128932,-0.5918356490132297,0.4261761878246601,-0.7051384273055104,0.46591455658713715,-0.8063388637403733,0.20056445185706545,-0.4763202651965756,0.25996659871459143,-0.6985600878515968,0.2936618276129071,-0.8344223626653933,0.31783070222817195,-0.9481474804697564,0.10348248704679375,-0.4932220657106505,0.1448418553258356,-0.7057179867164979,0.17148410885548468,-0.8438502183038477,0.1977164474023216,-0.9641185750858964,-0.00023686916259306627,-0.4643364051620107,-0.01128468500337673,-0.6350316745127129,-0.015217733520034716,-0.7459721387891447,-0.01140401717424033,-0.8507167312503454
fever,0.0,0.0,0.15695120896922715,-0.0012344176643634568,0.29826898982509886,-0.06783386860758149,0.41371827888834084,-0.13556901377497488,0.5213808736886245,-0.14853175740058505,0.2879197010648859,-0.41476527188115175,0.36393075541753594,-0.6026649211995571,0.4045419632225071,-0.7203633531541814,0.4350802891666913,-0.8200840031202432,0.19156140849365574,-0.48560758278038585,0.23931269076145367,-0.7136278199989186,0.26344387480397996,-0.8489241266618368,0.28223130140068853,-0.9593463881777394,0.08950947099005888,-0.5002288614680557,0.12689245040052977,-0.7141956671110062,0.14905553489349957,-0.8462419213172195,0.1734712747342151,-0.9574167383171746,-0.015730465574489115,-0.46421175925544345,-0.0409914897472517,-0.6307218606376092,-0.05244209749202995,-0.7372015538001929,-0.05337463124014458,-0.8354764767270675
fever,0.0,0.0,0.15653247880840204,-0.0003415729986406436,0.2998225404525159,-0.06949151685852782,0.41548821608170455,-0.14144962481027804,0.5197257272624511,-0.1539218514769407,0.2835402651360989,-0.4212053649143388,0.3526602034121276,-0.610605233731027,0.38234619949536763,-0.730079165223513,0.40048948151128444,-0.8266689796290321,0.1832077731087342,-0.49191088127577004,0.22257028691479058,-0.7180293756604178,0.24199937424907095,-0.8545891282307637,0.2551980568595276,-0.9668888001084309,0.07907400764953607,-0.5032238356050573,0.10894324538011313,-0.7162958455137255,0.12566848048717058,-0.848279840902834,0.1425261930776787,-0.9592723827390182,-0.02504697241150853,-0.46148899353054157,-0.07301835242667441,-0.6212722187927193,-0.10507884699355854,-0.7242284537998357,-0.1259965132302021,-0.8193605441014876
fever,0.0,0.0,0.15936090841491407,-0.005783951722808744,0.3083279770099924,-0.0776978535204863,0.42139681644099175,-0.15193325833927548,0.531187999738448,-0.16532710160365582,0.28561212792801105,-0.44618026429757995,0.34800253321630525,-0.6405032865124956,0.3774651663829781,-0.7597373514891516,0.39574126269423493,-0.8526917703484402,0.17979092352320106,-0.5165432350959186,0.21278859584567777,-0.7420365983042457,0.23115704205733484,-0.8699035004294183,0.24413923019059897,-0.9697401900931721,0.07123048470450956,-0.5279919788759769,0.08996401683583036,-0.7485954357307646,0.10522665843628637,-0.8859114813314976,0.12105035699065578,-0.9961679392903878,-0.037043395759248324,-0.4834567844161511,-0.10410922927981084,-0.6466560812327844,-0.14729611983216054,-0.7482167593938145,-0.17729933155946373,-0.8407286779769512
fever,0.0,0.0,0.1613691854667888,-0.007624865308047989,0.31107927937123486,-0.07659960830563385,0.4313074657244384,-0.14672760586729539,0.5461787819216105,-0.1550756680386907,0.296231284702925,-0.4550197180803492,0.36377848507688926,-0.6495656273006952,0.39188593074211053,-0.7697204837649113,0.4065953833323334,-0.8550442292384143,0.1899680676635576,-0.5255654163995764,0.23045238995454367,-0.7477207954953532,0.24806058297807362,-0.8701207371585687,0.2609750317297489,-0.9653455509886896,0.08035454058545181,-0.5364686148073566,0.10284679284487525,-0.7595798981632675,0.11441663480678371,-0.8935102207472698,0.12820008333145969,-1.004456268261976,-0.030675840811423147,-0.48771618968887115,-0.09730975484966488,-0.6505121060092928,-0.14509100992239377,-0.7503623852355443,-0.18054932597527973,-0.8429786664033508
fever,0.0,0.0,0.1589526738806152,-0.004754248335085172,0.3082749574756789,-0.07294615469753259,0.42952330046194065,-0.1371674460726008,0.5394676330737389,-0.1482684622987402,0.2922528121226612,-0.4461604765849241,0.3657491436528198,-0.6389011688523828,0.3978809364036526,-0.7600792718016754,0.4139218006603,-0.8478214836644798,0.18563651515312315,-0.5193569524701465,0.23035950779310754,-0.7409428571539802,0.25172364856616875,-0.8658029331285506,0.2656588127579043,-0.9640671113589866,0.076033228603918,-0.5303740868168131,0.09703742781732581,-0.752912448167881,0.11081379036671221,-0.886531293403566,0.12540570552636185,-0.9969753854235913,-0.03377830574816768,-0.4795345158223907,-0.10468498291721433,-0.6385450681998421,-0.1543660568594027,-0.7376208698367135,-0.18974209166973824,-0.8293916634804485
fever,0.0,0.0,0.1591995000103275,-0.009262013886032825,0.3075761831138729,-0.080197989235247,0.4279929592991259,-0.1441640298651761,0.538229488851736,-0.15414821287778652,0.2964171070284734,-0.4464765308887641,0.3690957630843713,-0.6399716211745009,0.40000962807607293,-0.7581006090002332,0.4156194096334542,-0.8451752735731957,0.18974742044279938,-0.5187648986219803,0.23323899871344006,-0.741197455550097,0.2548486422867928,-0.8654463604266667,0.26971795311126023,-0.9629393676496314,0.07874800287870096,-0.5289159852789774,0.10032345134547818,-0.752099389688098,0.11323015570099683,-0.8872370497947568,0.12831251823941636,-0.9996393861871442,-0.03276556722895275,-0.47784285712419394,-0.1028990302754483,-0.636761878449857,-0.15360619197912836,-0.7347605441694172,-0.18986508926344187,-0.8264778183784082
fever,0.0,0.0,0.1567382643390126,-0.0067090139187499275,0.30262483756698383,-0.07522738793987184,0.42307615188703257,-0.1393517332449046,0.5341515235862387,-0.15035247170026883,0.2901785710192071,-0.4409633741892232,0.366442270333592,-0.6314510168452631,0.39751774271787615,-0.7503812948835296,0.411728007272414,-0.8367939968527806,0.18479550659821242,-0.5133837751528426,0.22841051783448915,-0.7344412763990424,0.2486801005604675,-0.8626569214749846,0.26165120039047907,-0.9651624989265909,0.07658032860960483,-0.5226774035740492,0.09476868476225804,-0.7417893704012901,0.10780424906686759,-0.877579334411917,0.12262114744212407,-0.9908630210145156,-0.03166498416659705,-0.468598087345663,-0.10471787322892798,-0.6236873709709058,-0.15551806227202086,-0.7220088787023744,-0.1918924202970465,-0.8135873424637614
fever,0.0,0.0,0.15827269499055546,-0.008824648265242919,0.3066448146038152,-0.07680869661535973,0.4284013205270778,-0.1351563373746412,0.5420790889833783,-0.13597591943650694,0.28781591821462144,-0.4444469561215342,0.3616923781895113,-0.636177494153056,0.3944353434848855,-0.7567574089623311,0.41232817640946257,-0.8456974072728369,0.18561762840080315,-0.513518880598451,0.23022067854580353,-0.7344590000897201,0.2538619761513111,-0.8612589358417639,0.2708701521639247,-0.9626158946675939,0.07880869519521468,-0.5216457149988737,0.09963144372862007,-0.7449979881146397,0.11406069569508595,-0.8805296878841976,0.13062607044897592,-0.9950851931396044,-0.028784316884537572,-0.4681148596267845,-0.10147464372646924,-0.6245728517302007,-0.1521588182633195,-0.722787305641665,-0.189189868025392,-0.8147633422854981
fever,0.0,0.0,0.15770239521826288,-0.007850439835057487,0.30382662949161765,-0.07808099888908326,0.4215527056305883,-0.1428199126249958,0.5333788281201394,-0.15084500261837783,0.289881916510597,-0.4398041982560986,0.3589093394496794,-0.629092328952244,0.3908276732630508,-0.7527295499158277,0.40894499895868314,-0.8461124885138629,0.1858055132793609,-0.5106310265157052,0.22797877874344127,-0.7306036215693112,0.24999516922366882,-0.85852443440151,0.2667554377546305,-0.9637642535539154,0.07777387743348588,-0.5198172857170545,0.09763863731029637,-0.7390623272106306,0.11351293780509719,-0.8755120448739995,0.1311433202073621,-0.9909847100624324,-0.031688109296414954,-0.46721418409904997,-0.10380637373887515,-0.6226740628062628,-0.154945169429937,-0.7203243575907192,-0.19223369887608188,-0.8113031434996237
fever,0.0,0.0,0.15796650363074877,-0.005682710423919914,0.30493070437307934,-0.06924111383589701,0.42727388028709007,-0.1288643976446988,0.5422425929068002,-0.13191561619617825,0.28900361416000564,-0.4354706687338356,0.36205575374926613,-0.6259892415292523,0.39730166145487894,-0.7465250063643448,0.41804477488683794,-0.8372776049369014,0.18511428135406266,-0.5056262574684836,0.2287376800758501,-0.7273340081063426,0.25210599076467943,-0.8552521152103271,0.27118993773747474,-0.9625258529878272,0.07688350508681334,-0.5142838374672734,0.09912580753732306,-0.7353470537271591,0.11603357316391959,-0.8731574275329951,0.1351518621890092,-0.9914983840982629,-0.03232049582450841,-0.46102715051280685,-0.10394041767924365,-0.6195602551858984,-0.15422752339232945,-0.7179114824439788,-0.1909981197326292,-0.8112121157070287
fever,0.0,0.0,0.1551660859038254,-0.009297223765999547,0.3011396549196105,-0.07801091082248701,0.42083510812153774,-0.13467910505678735,0.5331137321748569,-0.13581852980169734,0.2825290790480798,-0.43642157788789143,0.3529465978470863,-0.6269607624824475,0.38930004492334674,-0.7477725514379553,0.4135911917499081,-0.8405439488277834,0.180347347300537,-0.5050098458830212,0.22159379304669996,-0.7263694809055213,0.24525058681368359,-0.8574694103192514,0.26347879370931865,-0.9646651881691815,0.07362693103680207,-0.5119673144559695,0.09592970825710764,-0.732842207989547,0.1126138388575842,-0.8711823612340139,0.13106915823962373,-0.9888287088984492,-0.034638070838076615,-0.4577249922592195,-0.10453197036128956,-0.6149641639948404,-0.15416780535131647,-0.7144942269513903,-0.19106042706241871,-0.8080927959441965
fever,0.0,0.0,0.15244438010444786,-0.006349171788072753,0.29594021282555066,-0.07311098956039869,0.4149457207407736,-0.13482749091653606,0.5280750340188076,-0.1425539184147798,0.28771886462221924,-0.430120113735464,0.36227047403186613,-0.6205792775009399,0.39522492950415905,-0.7399840220186171,0.41344139654230555,-0.8316180504819997,0.18343548284323952,-0.5037170509584368,0.2273660530968128,-0.7243497499635368,0.24804019820579853,-0.8553887457835407,0.26235271133023524,-0.9649720487442495,0.07512226939775235,-0.5124322141838921,0.09755598136476418,-0.7301605817270602,0.11277740841168234,-0.8689183503170972,0.12995648967221163,-0.988085968365315,-0.0338033648308563,-0.4581562362273298,-0.10352031169204548,-0.6133163012695844,-0.15334404456367473,-0.7109698804190346,-0.18939813338294126,-0.8036997257520424
fever,0.0,0.0,0.1507846560874331,-0.008856147475776807,0.29023528250003966,-0.07630885950266025,0.4070258038200876,-0.14026143617972894,0.5193350190663073,-0.1699133332583109,0.2640522719041157,-0.44871651271583196,0.3263325752888491,-0.6459848857596379,0.3565532454543937,-0.7627983083473643,0.38006943839292007,-0.8585582109567742,0.1635985709242115,-0.5163125761892527,0.2014044993235023,-0.7356426494457423,0.22296184719074655,-0.8665747472619932,0.24111132034952987,-0.9704974658386832,0.05687945022701913,-0.5208481198073349,0.08436355001910704,-0.7380895887106005,0.09990914030189937,-0.8699592836556825,0.11935450179643871,-0.9795900120871188,-0.051100857266736986,-0.465288814029739,-0.11128943141153075,-0.6206135590250225,-0.15400988881568684,-0.7193803019302631,-0.18552225166489367,-0.809854644405119
fever,0.0,0.0,0.15543676410445845,-0.013758281349232265,0.30115983514481415,-0.09173887319567509,0.4214388790408004,-0.16082783989367908,0.5361286653263581,-0.18184775062307396,0.26474550520802276,-0.4524022146711899,0.3287153272043677,-0.6491385237459885,0.3609497219400073,-0.7693124009230282,0.3869551537752233,-0.8692089416193687,0.16205983707474902,-0.5164576724243912,0.19863651261045193,-0.7421217666779036,0.2181474134860561,-0.8700395819482576,0.23461444485131253,-0.9720885053672378,0.05473375374950792,-0.5166217855311842,0.08079234338425868,-0.7361839123255555,0.0961906511089944,-0.8697146256242524,0.11565396183489042,-0.98278431418567,-0.05384639851147282,-0.45962566588111314,-0.11400845618495446,-0.6159074313159973,-0.15767999673220487,-0.7130387501195011,-0.19021245957820304,-0.8039865309751348
fever,0.0,0.0,0.15067007754641898,-0.030791448671810683,0.29222796254203226,-0.11947439328649725,0.40796890458221036,-0.18621513547019733,0.5136169851837326,-0.20295277101046771,0.24583404446024565,-0.4591213287462718,0.30515581917825946,-0.6561382429234505,0.33527186466806735,-0.7720788318800061,0.35887454182367845,-0.8689662584367206,0.14124502695653735,-0.5166397670848274,0.17555491559163766,-0.7397748017438578,0.19405307393996488,-0.8713951311941359,0.2089292850128211,-0.9779307510575743,0.03499068282294592,-0.5141364085966843,0.06129632045802898,-0.7335450452420399,0.07648476061927947,-0.8645065488532817,0.0949947342554121,-0.9735470995815674,-0.07051669252607978,-0.45818248507875187,-0.13119266544927533,-0.6139980530768598,-0.17378183623247204,-0.714275433957611,-0.20295277101046771,-0.809180228265546
fever,0.0,0.0,0.15046005503115834,-0.02280711643458185,0.2834764252571732,-0.12072996801101493,0.3956271842585269,-0.20574103598783405,0.5042454488389269,-0.22666945824790533,0.22655450600040797,-0.4814554891223506,0.28357113391954014,-0.6749045754818009,0.31165196151951835,-0.790520275724999,0.3322278993436948,-0.8849119749966198,0.12439517534973507,-0.5326367302709767,0.15987253921571204,-0.7529029076718117,0.179035944538436,-0.8804019726527949,0.19311375864156102,-0.9811763736573201,0.02064096335121961,-0.5232593647921189,0.04056794328390083,-0.7392304126433418,0.05540503722533117,-0.8685286290488645,0.07315684952790147,-0.9757284110795859,-0.0818232737181411,-0.4614710666188242,-0.1459172603162824,-0.6181158836206563,-0.1909683188839786,-0.7130104738104004,-0.223660702282469,-0.8025340046773033
fever,0.0,0.0,0.1554857629129553,-0.024742089611651998,0.29063134258294826,-0.12322027155414549,0.3989307680677841,-0.21018354438724018,0.5005963019807785,-0.23603698629859035,0.2198652219269546,-0.48380180017350416,0.2768920333792363,-0.6757821541873036,0.3026418270092231,-0.7897396246827676,0.31814686031395706,-0.8795594048861439,0.11876950816087858,-0.5335797462002935,0.15552520547891535,-0.7544452655098935,0.17415748992117724,-0.8823160119111942,0.18596982453361877,-0.9825554561259812,0.01654289928527352,-0.5232898321683082,0.0320722049382906,-0.7395555183868217,0.044834953688192805,-0.8713261708065669,0.059507722080197126,-0.9808020466722499,-0.08466217390293836,-0.46109466140835265,-0.15221896808194313,-0.6154641193917212,-0.19857694469747042,-0.7101376107408365,-0.23187969968994143,-0.7996991849156938
fever,0.0,0.0,0.15521825226505576,-0.017730626701131322,0.29131506670788887,-0.11853538075832139,0.39435708673852704,-0.21304401742231477,0.4854388524243241,-0.24499460477867638,0.22439219376729533,-0.4796699048513317,0.2811799597675929,-0.6731763141550176,0.3080391730580457,-0.7883892338361883,0.3250046911282318,-0.8827375823791735,0.12303872004252098,-0.5328772349486117,0.15975529657914508,-0.7529232608392515,0.1765430284084465,-0.8818723381970764,0.1858705503657301,-0.982574240709953,0.020236731473092382,-0.5250094925289309,0.034835105667335865,-0.7409922145520164,0.04728165636152417,-0.8721970355416834,0.060713511492892454,-0.98117911071449,-0.08310887871118286,-0.4634983027493941,-0.1501070202819331,-0.6173798856586767,-0.19720096144396562,-0.7123747296230613,-0.2313475183203767,-0.8010670891938868
fever,0.0,0.0,0.15478927303911622,-0.027700429410421803,0.2956875885887991,-0.13371288996505584,0.4017801267538919,-0.22814489608411437,0.4989864260871631,-0.25687463077974076,0.22319015993500876,-0.48471470395986704,0.280765213877182,-0.6749718026278443,0.3069863194310958,-0.7892480525883877,0.323756902991576,-0.8818508572913952,0.12231701002171909,-0.5341039341696106,0.15886240749549527,-0.7533578395637003,0.17561539158114942,-0.8826118145841889,0.18548126118047895,-0.9826478014786879,0.019931031251721146,-0.5256560102583331,0.033857297687524344,-0.739386012487441,0.04735935078198787,-0.8681834571309405,0.06258595441531765,-0.9737306755685465,-0.08285621554431193,-0.46556999524403264,-0.14954718146478743,-0.6172603087570816,-0.19466295119594373,-0.7120782713590766,-0.22669291741161737,-0.8014261851890577
fever,0.0,0.0,0.15343493557837423,-0.02670595648963287,0.2942382519496523,-0.13253650815270024,0.40745527400970255,-0.2213007692690102,0.5072093475383465,-0.24587160217504336,0.22334553481922417,-0.4810045438845423,0.28039793356200876,-0.6710106206715478,0.307673840723767,-0.7857314111392478,0.3257919766968897,-0.8806120832396206,0.12235916542615513,-0.5310435034842921,0.15870363680091334,-0.751168954247509,0.1752509773881668,-0.8804563805431886,0.18450610149959276,-0.9828313682974419,0.019289470048242545,-0.5223497413833175,0.03344836580396238,-0.7401769725340306,0.046252643673579036,-0.8719842413305673,0.06072692925283631,-0.983075923797894,-0.0833478924658639,-0.4611253338251624,-0.1518840180744208,-0.6153294416093396,-0.19980279570559675,-0.7105027037355067,-0.2346074395751096,-0.8013137668888194
fever,0.0,0.0,0.15636491966745134,-0.025600279885752513,0.30035713909826267,-0.13023247778818506,0.4075884419168379,-0.22458188147074437,0.506679129525872,-0.2507879286613547,0.22482090039494723,-0.4845776582810921,0.2845535498522555,-0.676589321707207,0.3107859979898689,-0.7914930746951458,0.3267380319595926,-0.8819187863826268,0.12389439935591183,-0.5335113948383843,0.16269427124245142,-0.7537213852655128,0.18044989979032466,-0.882685074971266,0.1902901365663622,-0.9817278970904082,0.022416607757420562,-0.5241482262599443,0.03818731702602491,-0.7408505930387536,0.051842777131741,-0.8715594778989851,0.06686335131266873,-0.9790683212238679,-0.07893653963718988,-0.4620061708445919,-0.147592114168531,-0.6132898999022839,-0.1947954647836871,-0.7075184939091581,-0.22858872102261946,-0.7965870911405946
fever,0.0,0.0,0.15389777282051653,-0.025548373182942133,0.29503769155311266,-0.1281396885215225,0.40628257808192236,-0.21840514227802177,0.5068989440751596,-0.2449579865600947,0.22387737193651908,-0.48290344231382254,0.28183576156241713,-0.6757331233542327,0.3076605922444855,-0.7903698149767893,0.3236438280837393,-0.8818428559809128,0.1224698754054364,-0.5322877544524101,0.15941373286792462,-0.7524071899418725,0.1769054015554369,-0.8811871657164146,0.18692798178312614,-0.9823736201804726,0.02016869437789871,-0.5231833353457382,0.03468058852871918,-0.737584225777626,0.04679118417308006,-0.867879804767839,0.06061629433651783,-0.9767803352449803,-0.081966439530207,-0.4619170162202086,-0.1499044757023738,-0.6132368206482965,-0.19741488756230177,-0.7065390577885696,-0.2318043458956154,-0.7952231799614501
